creator_address,seconds_to_dump_mean,seconds_to_dump_median,sol_pnl_mean,sol_pnl_median,usd_pnl_mean,usd_pnl_median,total_sol_volume_mean,total_sol_volume_median,total_usd_volume_mean,total_usd_volume_median,num_swappers_mean,num_swappers_median,creator_from_sol_swaps_mean,creator_from_sol_swaps_median,creator_to_sol_swaps_mean,creator_to_sol_swaps_median,mean_time_delta
DhPzAN3UQZcKxqh5e9Nk7xD8jYVR9W5QZ9Yfo3F1ydkY,25.624940786074635,17.999982833862305,0.16567170488055422,0.0051611999999998,34.37032011466794,0.9600000000000364,111.3797179129293,9.031453626,21334.2172288581,1861.93,41.42427138079312,9.0,1.005255613951266,1.0,1.0028666985188723,1.0,2719.4177820267687
DjXkmBJ99hK33sN8MznifJoW6WEUXyRNskMRT85gt5Du,105.38565945313421,72.00001180171967,0.07062077569883887,0.0006285029999999,10.801814223512336,0.0999999999999943,43.675970181622404,5.006578126,6955.306937590711,755.29,26.18238993710692,6.0,1.0053217223028543,1.0,1.2663280116110305,1.0,1345.0960561335592
Dq3fi8ZmBhkrwHFBChLk2pqV8iAGW9uuJP7coshGzqT6,74.75012271039739,19.000017642974854,0.11228652258991331,0.058076862,21.18479810364558,9.629999999999988,97.90320484317834,8.773996822500001,18774.475369462154,1597.96,47.33513160045774,9.0,1.0013078306359326,1.0,1.1989537354912538,1.0,1383.5665821957002
DvYMP4DA4btaTsYwJnYm4kge7cfH25ydtbP2CiGRzQY1,151.41824859898765,41.00001901388168,0.07451211192440892,0.0061092250000001,12.136386946386946,0.950000000000017,50.65320019836863,5.614943627000001,8162.69333000333,950.04,25.3033633033633,5.0,1.0206460206460206,1.0,1.025974025974026,1.0,5931.514323784144
DwLkyeGhL88dMHFQVsNbrXaV8NKPhithse4szKZr3xTn,617.016822881472,20.00001221895218,0.2240803239401408,0.01203011100000005,46.067769953051645,2.164999999999978,176.3739747573783,8.1204940645,36298.21548904538,1602.75,56.61267605633803,5.0,1.0054773082942097,1.0,1.013302034428795,1.0,6387.171428571429
E7u2KNuz88y1q9sbS6WrCjmZXMVgUf5wDtzqMweAtacu,40.71858383411596,7.0000022649765015,0.6782994237314768,0.0027886669999999,108.53080453842188,0.5299999999999727,105.49112162649047,11.583355118,17814.763730445247,1991.11,43.1691593604951,7.0,1.016847172081829,1.0,1.0440089393157985,1.0,948.5663885992353
EBbQ8XAa5MztUx1zbKhaNKKwcvNGxovdF7rG6iHZ2aun,3896.625618700723,9.999985992908478,0.3633304757894477,0.0,64.23164201183431,0.0,82.72688063574458,10.497269441499999,12412.86639546351,1811.025,28.0034516765286,6.0,1.0009861932938855,1.0,1.0009861932938855,1.0,4715.857354392892
EKd7ZAUxmbKnTmQxUaX7yVYHUKUYieAvoE5ix79ycxoM,14.610619371575591,11.000020802021028,1.068477673771197,0.0683964010000002,204.49100024576063,13.480000000000018,312.7012793816326,14.492927184,60043.873526665026,2711.54,46.94347505529614,4.0,1.0004915212582943,1.0,1.0068812976161219,1.0,1488.930135301353
ER561nUdWcJzCvbykPL34Sv6XzGXiW4y7LP1Nezfvp95,79.09577995496319,56.999972462654114,0.05601288412565195,0.0006342169999999,8.62784495021337,0.1100000000000136,35.78694329202418,5.7500964395,5470.342683736369,873.91,27.549786628733997,7.0,1.0075865339023233,1.0,1.1927453769559033,1.0,1315.0488498932891
EYeh1jmU9xoxpdEBzyN6ugMeS6aqaYGw2igt4andKjuk,651.2084516451786,41.999973356723785,0.5351888862866993,0.041511052,79.33913219789132,6.284999999999968,233.74768585863544,16.087088246,35850.97308596918,2383.9049999999997,57.1455798864558,8.0,1.0020275750202758,1.0,1.0016220600162207,1.0,4612.79107505071
EdvwU6CoszVjbMyTgptMmhGLXTkaPoXcyt64ZAY9s2wc,748.6666694283485,832.0000134408474,0.13645874852603743,0.0,21.99447518307567,0.0,65.01145555831081,53.351887378,10696.597306753458,8533.66,157.65703824247356,48.0,0.0,0.0,0.0032546786004882017,0.0,783.8017908017908
